catalog_row,A,B,C,D,E,F,pathname,selected
1003,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1004,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1005,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1006,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1007,BUR-BUR-MER-SINP_DERE2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-SINP_DERE2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1008,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1009,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1010,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1011,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1012,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1013,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1014,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1015,BUR-BUR-MER-SOGANLI,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-SOGANLI/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1016,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1017,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1018,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1019,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1020,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1021,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1022,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1023,BUR-BUR-MER-SULTAN_DERE3A,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-SULTAN_DERE3A/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1024,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1025,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1026,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1027,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1028,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1029,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1030,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1031,BUR-BUR-MER-SULTAN_DERE3B,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-SULTAN_DERE3B/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1032,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1033,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1034,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1035,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1036,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1037,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1038,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1039,BUR-BUR-MER-SULTAN_DERESI1,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-SULTAN_DERESI1/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1040,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1041,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1042,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1043,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1044,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1045,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1046,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1047,BUR-BUR-MER-SULTAN_DERESI2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-SULTAN_DERESI2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1048,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1049,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1050,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1051,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1052,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1053,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1054,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1055,BUR-BUR-MER-SULUDERE,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-SULUDERE/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1056,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1057,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1058,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1059,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1060,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1061,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1062,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1063,BUR-BUR-MER-TASKAPI1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1064,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1065,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1066,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1067,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1068,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1069,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1070,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1071,BUR-BUR-MER-TASKAPI2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1072,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1073,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1074,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1075,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1076,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1077,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1078,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1079,BUR-BUR-MER-TASKAPI3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1080,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1081,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1082,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1083,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1084,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1085,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1086,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1087,BUR-BUR-MER-TASKAPI4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1088,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1089,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1090,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1091,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1092,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1093,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1094,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1095,BUR-BUR-MER-TASKAPI5,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI5/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1096,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1097,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1098,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1099,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1100,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1101,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1102,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1103,BUR-BUR-MER-TASKAPI5A,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-TASKAPI5A/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1104,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1105,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1106,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1107,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1108,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1109,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1110,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1111,BUR-BUR-MER-YAKAKOY1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-YAKAKOY1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1112,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1113,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1114,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1115,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1116,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1117,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1118,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1119,BUR-BUR-MER-YAKAKOY2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-YAKAKOY2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1120,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1121,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1122,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1123,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1124,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1125,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1126,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1127,BUR-BUR-MER-YARIKOY1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-YARIKOY1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1128,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1129,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1130,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1131,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1132,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1133,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1134,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1135,BUR-BUR-MER-YARIKOY2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-YARIKOY2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1136,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1137,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1138,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1139,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1140,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1141,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1142,BUR-BUR-MER-YARIKOY2B,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-YARIKOY2B/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
