River,Reach,Station,Distance_from_Center,X,Y,Z
ATATURK,ATATURK-T,3,10.4,521960.344,4174804.921,949.478
ATATURK,ATATURK-T,3,10.5,521960.404,4174805.001,949.474
ATATURK,ATATURK-T,3,10.6,521960.463,4174805.081,949.47
ATATURK,ATATURK-T,3,10.7,521960.523,4174805.161,949.47
ATATURK,ATATURK-T,3,10.8,521960.583,4174805.241,949.47
ATATURK,ATATURK-T,3,10.9,521960.643,4174805.322,949.47
ATATURK,ATATURK-T,3,11.0,521960.702,4174805.402,949.47
ATATURK,ATATURK-T,3,11.1,521960.762,4174805.482,949.47
ATATURK,ATATURK-T,3,11.2,521960.822,4174805.562,949.47
ATATURK,ATATURK-T,3,11.3,521960.882,4174805.642,949.47
ATATURK,ATATURK-T,3,11.4,521960.941,4174805.723,949.47
ATATURK,ATATURK-T,3,11.5,521961.001,4174805.803,949.47
ATATURK,ATATURK-T,3,11.6,521961.061,4174805.883,949.47
ATATURK,ATATURK-T,3,11.7,521961.121,4174805.963,949.47
ATATURK,ATATURK-T,3,11.8,521961.18,4174806.043,949.47
ATATURK,ATATURK-T,3,11.9,521961.24,4174806.123,949.47
ATATURK,ATATURK-T,3,12.0,521961.3,4174806.204,949.47
ATATURK,ATATURK-T,3,12.1,521961.36,4174806.284,949.47
ATATURK,ATATURK-T,3,12.2,521961.419,4174806.364,949.47
ATATURK,ATATURK-T,3,12.3,521961.479,4174806.444,949.47
ATATURK,ATATURK-T,3,12.4,521961.539,4174806.524,949.47
ATATURK,ATATURK-T,3,12.5,521961.599,4174806.605,949.47
ATATURK,ATATURK-T,3,12.6,521961.658,4174806.685,949.47
ATATURK,ATATURK-T,3,12.7,521961.718,4174806.765,949.47
ATATURK,ATATURK-T,3,12.8,521961.778,4174806.845,949.47
ATATURK,ATATURK-T,3,12.9,521961.838,4174806.925,949.47
ATATURK,ATATURK-T,3,13.0,521961.897,4174807.006,949.47
ATATURK,ATATURK-T,3,13.1,521961.957,4174807.086,949.47
ATATURK,ATATURK-T,3,13.2,521962.017,4174807.166,949.47
ATATURK,ATATURK-T,3,13.3,521962.077,4174807.246,949.47
ATATURK,ATATURK-T,3,13.4,521962.136,4174807.326,949.47
ATATURK,ATATURK-T,3,13.5,521962.196,4174807.406,949.47
ATATURK,ATATURK-T,3,13.6,521962.256,4174807.487,949.47
ATATURK,ATATURK-T,3,13.7,521962.315,4174807.567,949.47
ATATURK,ATATURK-T,3,13.8,521962.375,4174807.647,949.47
ATATURK,ATATURK-T,3,13.9,521962.435,4174807.727,949.47
ATATURK,ATATURK-T,3,14.0,521962.495,4174807.807,949.47
ATATURK,ATATURK-T,3,14.1,521962.554,4174807.888,949.47
ATATURK,ATATURK-T,3,14.2,521962.614,4174807.968,949.47
ATATURK,ATATURK-T,3,14.3,521962.674,4174808.048,949.47
ATATURK,ATATURK-T,3,14.4,521962.734,4174808.128,949.47
ATATURK,ATATURK-T,3,14.5,521962.793,4174808.208,949.47
ATATURK,ATATURK-T,3,14.6,521962.853,4174808.289,949.47
ATATURK,ATATURK-T,3,14.7,521962.913,4174808.369,949.47
ATATURK,ATATURK-T,3,14.8,521962.973,4174808.449,949.47
ATATURK,ATATURK-T,3,14.9,521963.032,4174808.529,949.47
ATATURK,ATATURK-T,3,15.0,521963.092,4174808.609,949.47
ATATURK,ATATURK-T,3,15.1,521963.152,4174808.689,949.47
ATATURK,ATATURK-T,3,15.2,521963.212,4174808.77,949.47
ATATURK,ATATURK-T,3,15.3,521963.271,4174808.85,949.47
ATATURK,ATATURK-T,3,15.4,521963.331,4174808.93,949.47
ATATURK,ATATURK-T,3,15.5,521963.391,4174809.01,949.47
ATATURK,ATATURK-T,3,15.6,521963.451,4174809.09,949.47
ATATURK,ATATURK-T,3,15.7,521963.51,4174809.171,949.47
ATATURK,ATATURK-T,3,15.8,521963.57,4174809.251,949.47
ATATURK,ATATURK-T,3,15.9,521963.63,4174809.331,949.47
ATATURK,ATATURK-T,3,16.0,521963.69,4174809.411,949.47
ATATURK,ATATURK-T,3,16.1,521963.749,4174809.491,949.47
ATATURK,ATATURK-T,3,16.2,521963.809,4174809.572,949.47
ATATURK,ATATURK-T,3,16.3,521963.869,4174809.652,949.47
ATATURK,ATATURK-T,4,-16.7,521898.586,4174833.932,951.728
ATATURK,ATATURK-T,4,-16.6,521898.678,4174833.972,951.689
ATATURK,ATATURK-T,4,-16.5,521898.77,4174834.011,951.65
ATATURK,ATATURK-T,4,-16.4,521898.861,4174834.05,951.611
ATATURK,ATATURK-T,4,-16.3,521898.953,4174834.089,951.572
ATATURK,ATATURK-T,4,-16.2,521899.045,4174834.128,951.533
ATATURK,ATATURK-T,4,-16.1,521899.137,4174834.168,951.495
ATATURK,ATATURK-T,4,-16.0,521899.229,4174834.207,951.456
ATATURK,ATATURK-T,4,-15.9,521899.321,4174834.246,951.417
ATATURK,ATATURK-T,4,-15.8,521899.413,4174834.285,951.378
ATATURK,ATATURK-T,4,-15.7,521899.505,4174834.325,951.339
ATATURK,ATATURK-T,4,-15.6,521899.597,4174834.364,951.3
ATATURK,ATATURK-T,4,-15.5,521899.689,4174834.403,951.261
ATATURK,ATATURK-T,4,-15.4,521899.781,4174834.442,951.223
ATATURK,ATATURK-T,4,-15.3,521899.873,4174834.481,951.184
ATATURK,ATATURK-T,4,-15.2,521899.965,4174834.521,951.145
ATATURK,ATATURK-T,4,-15.1,521900.057,4174834.56,951.106
ATATURK,ATATURK-T,4,-15.0,521900.149,4174834.599,951.067
ATATURK,ATATURK-T,4,-14.9,521900.241,4174834.638,951.028
ATATURK,ATATURK-T,4,-14.8,521900.333,4174834.677,950.99
ATATURK,ATATURK-T,4,-14.7,521900.425,4174834.717,950.951
ATATURK,ATATURK-T,4,-14.6,521900.517,4174834.756,950.912
ATATURK,ATATURK-T,4,-14.5,521900.609,4174834.795,950.873
ATATURK,ATATURK-T,4,-14.4,521900.701,4174834.834,950.834
ATATURK,ATATURK-T,4,-14.3,521900.793,4174834.874,950.795
ATATURK,ATATURK-T,4,-14.2,521900.885,4174834.913,950.756
ATATURK,ATATURK-T,4,-14.1,521900.977,4174834.952,950.718
ATATURK,ATATURK-T,4,-14.0,521901.069,4174834.991,950.679
ATATURK,ATATURK-T,4,-13.9,521901.161,4174835.03,950.651
ATATURK,ATATURK-T,4,-13.8,521901.253,4174835.069,950.627
ATATURK,ATATURK-T,4,-13.7,521901.345,4174835.108,950.602
ATATURK,ATATURK-T,4,-13.6,521901.438,4174835.147,950.578
ATATURK,ATATURK-T,4,-13.5,521901.53,4174835.186,950.553
ATATURK,ATATURK-T,4,-13.4,521901.622,4174835.225,950.529
ATATURK,ATATURK-T,4,-13.3,521901.714,4174835.264,950.504
ATATURK,ATATURK-T,4,-13.2,521901.806,4174835.303,950.48
ATATURK,ATATURK-T,4,-13.1,521901.898,4174835.342,950.455
ATATURK,ATATURK-T,4,-13.0,521901.99,4174835.381,950.431
ATATURK,ATATURK-T,4,-12.9,521902.082,4174835.42,950.407
ATATURK,ATATURK-T,4,-12.8,521902.174,4174835.459,950.382
ATATURK,ATATURK-T,4,-12.7,521902.266,4174835.498,950.358
ATATURK,ATATURK-T,4,-12.6,521902.358,4174835.537,950.333
ATATURK,ATATURK-T,4,-12.5,521902.45,4174835.576,950.309
ATATURK,ATATURK-T,4,-12.4,521902.542,4174835.615,950.284
ATATURK,ATATURK-T,4,-12.3,521902.635,4174835.654,950.26
ATATURK,ATATURK-T,4,-12.2,521902.727,4174835.693,950.235
ATATURK,ATATURK-T,4,-12.1,521902.819,4174835.732,950.211
ATATURK,ATATURK-T,4,-12.0,521902.911,4174835.771,950.187
ATATURK,ATATURK-T,4,-11.9,521903.003,4174835.811,950.162
ATATURK,ATATURK-T,4,-11.8,521903.095,4174835.85,950.138
ATATURK,ATATURK-T,4,-11.7,521903.187,4174835.889,950.113
ATATURK,ATATURK-T,4,-11.6,521903.279,4174835.928,950.089
ATATURK,ATATURK-T,4,-11.5,521903.371,4174835.967,950.064
ATATURK,ATATURK-T,4,-11.4,521903.463,4174836.006,950.04
ATATURK,ATATURK-T,4,-11.3,521903.555,4174836.045,950.015
ATATURK,ATATURK-T,4,-11.2,521903.647,4174836.084,949.991
ATATURK,ATATURK-T,4,-11.1,521903.739,4174836.123,949.966
ATATURK,ATATURK-T,4,-11.0,521903.831,4174836.162,949.942
ATATURK,ATATURK-T,4,-10.9,521903.924,4174836.201,949.918
ATATURK,ATATURK-T,4,-10.8,521904.016,4174836.24,949.893
ATATURK,ATATURK-T,4,-10.7,521904.108,4174836.279,949.869
ATATURK,ATATURK-T,4,-10.6,521904.2,4174836.318,949.844
ATATURK,ATATURK-T,4,-10.5,521904.292,4174836.357,949.82
ATATURK,ATATURK-T,4,-10.4,521904.384,4174836.396,949.795
ATATURK,ATATURK-T,4,-10.3,521904.476,4174836.435,949.771
ATATURK,ATATURK-T,4,-10.2,521904.568,4174836.474,949.746
ATATURK,ATATURK-T,4,-10.1,521904.66,4174836.513,949.739
ATATURK,ATATURK-T,4,-10.0,521904.752,4174836.552,949.766
ATATURK,ATATURK-T,4,-9.9,521904.844,4174836.591,949.794
ATATURK,ATATURK-T,4,-9.8,521904.936,4174836.63,949.821
ATATURK,ATATURK-T,4,-9.7,521905.028,4174836.669,949.848
ATATURK,ATATURK-T,4,-9.6,521905.12,4174836.708,949.876
ATATURK,ATATURK-T,4,-9.5,521905.212,4174836.747,949.903
ATATURK,ATATURK-T,4,-9.4,521905.305,4174836.786,949.93
ATATURK,ATATURK-T,4,-9.3,521905.397,4174836.825,949.957
ATATURK,ATATURK-T,4,-9.2,521905.489,4174836.864,949.985
ATATURK,ATATURK-T,4,-9.1,521905.581,4174836.903,950.012
ATATURK,ATATURK-T,4,-9.0,521905.673,4174836.942,950.039
ATATURK,ATATURK-T,4,-8.9,521905.765,4174836.982,950.067
ATATURK,ATATURK-T,4,-8.8,521905.857,4174837.021,950.094
ATATURK,ATATURK-T,4,-8.7,521905.949,4174837.06,950.121
ATATURK,ATATURK-T,4,-8.6,521906.041,4174837.099,950.149
ATATURK,ATATURK-T,4,-8.5,521906.133,4174837.138,950.176
ATATURK,ATATURK-T,4,-8.4,521906.225,4174837.177,950.203
ATATURK,ATATURK-T,4,-8.3,521906.317,4174837.216,950.231
ATATURK,ATATURK-T,4,-8.2,521906.409,4174837.255,950.258
ATATURK,ATATURK-T,4,-8.1,521906.501,4174837.294,950.285
ATATURK,ATATURK-T,4,-8.0,521906.593,4174837.333,950.313
ATATURK,ATATURK-T,4,-7.9,521906.685,4174837.372,950.34
ATATURK,ATATURK-T,4,-7.8,521906.777,4174837.411,950.367
ATATURK,ATATURK-T,4,-7.7,521906.869,4174837.45,950.395
ATATURK,ATATURK-T,4,-7.6,521906.962,4174837.489,950.422
ATATURK,ATATURK-T,4,-7.5,521907.054,4174837.528,950.449
ATATURK,ATATURK-T,4,-7.4,521907.146,4174837.567,950.476
ATATURK,ATATURK-T,4,-7.3,521907.238,4174837.607,950.504
ATATURK,ATATURK-T,4,-7.2,521907.33,4174837.646,950.531
ATATURK,ATATURK-T,4,-7.1,521907.422,4174837.685,950.558
ATATURK,ATATURK-T,4,-7.0,521907.514,4174837.724,950.586
ATATURK,ATATURK-T,4,-6.9,521907.606,4174837.763,950.613
ATATURK,ATATURK-T,4,-6.8,521907.698,4174837.802,950.64
ATATURK,ATATURK-T,4,-6.7,521907.79,4174837.841,950.668
ATATURK,ATATURK-T,4,-6.6,521907.882,4174837.88,950.695
ATATURK,ATATURK-T,4,-6.5,521907.974,4174837.919,950.722
ATATURK,ATATURK-T,4,-6.4,521908.066,4174837.958,950.719
ATATURK,ATATURK-T,4,-6.3,521908.158,4174837.997,950.703
ATATURK,ATATURK-T,4,-6.2,521908.25,4174838.036,950.688
ATATURK,ATATURK-T,4,-6.1,521908.343,4174838.075,950.672
ATATURK,ATATURK-T,4,-6.0,521908.435,4174838.114,950.657
ATATURK,ATATURK-T,4,-5.9,521908.527,4174838.153,950.641
ATATURK,ATATURK-T,4,-5.8,521908.619,4174838.192,950.626
ATATURK,ATATURK-T,4,-5.7,521908.711,4174838.231,950.61
ATATURK,ATATURK-T,4,-5.6,521908.803,4174838.27,950.595
ATATURK,ATATURK-T,4,-5.5,521908.895,4174838.309,950.579
ATATURK,ATATURK-T,4,-5.4,521908.987,4174838.348,950.564
ATATURK,ATATURK-T,4,-5.3,521909.079,4174838.387,950.548
ATATURK,ATATURK-T,4,-5.2,521909.171,4174838.426,950.533
ATATURK,ATATURK-T,4,-5.1,521909.263,4174838.465,950.517
ATATURK,ATATURK-T,4,-5.0,521909.356,4174838.504,950.502
ATATURK,ATATURK-T,4,-4.9,521909.448,4174838.542,950.486
ATATURK,ATATURK-T,4,-4.8,521909.54,4174838.581,950.471
ATATURK,ATATURK-T,4,-4.7,521909.632,4174838.62,950.455
ATATURK,ATATURK-T,4,-4.6,521909.724,4174838.659,950.44
ATATURK,ATATURK-T,4,-4.5,521909.816,4174838.698,950.424
ATATURK,ATATURK-T,4,-4.4,521909.908,4174838.737,950.409
ATATURK,ATATURK-T,4,-4.3,521910.0,4174838.776,950.393
ATATURK,ATATURK-T,4,-4.2,521910.092,4174838.815,950.376
ATATURK,ATATURK-T,4,-4.1,521910.184,4174838.854,950.35
ATATURK,ATATURK-T,4,-4.0,521910.276,4174838.893,950.323
ATATURK,ATATURK-T,4,-3.9,521910.369,4174838.932,950.297
ATATURK,ATATURK-T,4,-3.8,521910.461,4174838.972,950.27
ATATURK,ATATURK-T,4,-3.7,521910.553,4174839.011,950.244
ATATURK,ATATURK-T,4,-3.6,521910.645,4174839.05,950.217
ATATURK,ATATURK-T,4,-3.5,521910.737,4174839.089,950.191
ATATURK,ATATURK-T,4,-3.4,521910.829,4174839.128,950.164
ATATURK,ATATURK-T,4,-3.3,521910.921,4174839.167,950.138
ATATURK,ATATURK-T,4,-3.2,521911.013,4174839.206,950.112
ATATURK,ATATURK-T,4,-3.1,521911.105,4174839.245,950.085
ATATURK,ATATURK-T,4,-3.0,521911.197,4174839.284,950.059
ATATURK,ATATURK-T,4,-2.9,521911.289,4174839.323,950.032
ATATURK,ATATURK-T,4,-2.8,521911.381,4174839.362,950.006
ATATURK,ATATURK-T,4,-2.7,521911.473,4174839.401,949.979
ATATURK,ATATURK-T,4,-2.6,521911.565,4174839.44,949.953
ATATURK,ATATURK-T,4,-2.5,521911.657,4174839.479,949.926
ATATURK,ATATURK-T,4,-2.4,521911.749,4174839.518,949.9
ATATURK,ATATURK-T,4,-2.3,521911.841,4174839.558,949.873
ATATURK,ATATURK-T,4,-2.2,521911.933,4174839.597,949.847
ATATURK,ATATURK-T,4,-2.1,521912.025,4174839.636,949.82
ATATURK,ATATURK-T,4,-2.0,521912.118,4174839.675,949.794
ATATURK,ATATURK-T,4,-1.9,521912.209,4174839.714,949.79
ATATURK,ATATURK-T,4,-1.8,521912.301,4174839.753,949.79
ATATURK,ATATURK-T,4,-1.7,521912.393,4174839.793,949.79
ATATURK,ATATURK-T,4,-1.6,521912.485,4174839.832,946.65
ATATURK,ATATURK-T,4,-1.5,521912.577,4174839.871,946.65
ATATURK,ATATURK-T,4,-1.4,521912.669,4174839.911,946.65
ATATURK,ATATURK-T,4,-1.3,521912.761,4174839.95,946.65
ATATURK,ATATURK-T,4,-1.2,521912.853,4174839.989,946.65
ATATURK,ATATURK-T,4,-1.1,521912.945,4174840.029,946.65
ATATURK,ATATURK-T,4,-1.0,521913.037,4174840.068,946.65
ATATURK,ATATURK-T,4,-0.9,521913.129,4174840.107,946.65
ATATURK,ATATURK-T,4,-0.8,521913.221,4174840.147,946.65
ATATURK,ATATURK-T,4,-0.7,521913.313,4174840.186,946.65
ATATURK,ATATURK-T,4,-0.6,521913.405,4174840.225,946.65
ATATURK,ATATURK-T,4,-0.5,521913.497,4174840.264,946.65
ATATURK,ATATURK-T,4,-0.4,521913.589,4174840.304,946.65
ATATURK,ATATURK-T,4,-0.3,521913.681,4174840.343,946.65
ATATURK,ATATURK-T,4,-0.2,521913.773,4174840.381,946.65
ATATURK,ATATURK-T,4,-0.1,521913.865,4174840.42,946.65
ATATURK,ATATURK-T,4,0.0,521913.957,4174840.459,946.65
ATATURK,ATATURK-T,4,0.1,521914.049,4174840.498,946.65
ATATURK,ATATURK-T,4,0.2,521914.142,4174840.537,946.65
ATATURK,ATATURK-T,4,0.3,521914.234,4174840.576,946.65
ATATURK,ATATURK-T,4,0.4,521914.326,4174840.615,946.65
ATATURK,ATATURK-T,4,0.5,521914.418,4174840.654,946.65
ATATURK,ATATURK-T,4,0.6,521914.51,4174840.692,946.65
ATATURK,ATATURK-T,4,0.7,521914.602,4174840.731,946.65
ATATURK,ATATURK-T,4,0.8,521914.694,4174840.77,946.65
ATATURK,ATATURK-T,4,0.9,521914.786,4174840.809,946.65
ATATURK,ATATURK-T,4,1.0,521914.879,4174840.848,946.65
ATATURK,ATATURK-T,4,1.1,521914.971,4174840.887,946.65
ATATURK,ATATURK-T,4,1.2,521915.063,4174840.926,946.65
ATATURK,ATATURK-T,4,1.3,521915.155,4174840.964,946.65
ATATURK,ATATURK-T,4,1.4,521915.247,4174841.003,946.65
ATATURK,ATATURK-T,4,1.5,521915.339,4174841.042,946.65
ATATURK,ATATURK-T,4,1.6,521915.431,4174841.081,946.65
ATATURK,ATATURK-T,4,1.7,521915.524,4174841.12,949.79
ATATURK,ATATURK-T,4,1.8,521915.616,4174841.159,949.79
ATATURK,ATATURK-T,4,1.9,521915.708,4174841.198,949.79
ATATURK,ATATURK-T,4,2.0,521915.8,4174841.237,949.79
ATATURK,ATATURK-T,4,2.1,521915.892,4174841.276,949.79
ATATURK,ATATURK-T,4,2.2,521915.984,4174841.315,949.748
ATATURK,ATATURK-T,4,2.3,521916.076,4174841.354,949.636
ATATURK,ATATURK-T,4,2.4,521916.168,4174841.394,949.523
ATATURK,ATATURK-T,4,2.5,521916.26,4174841.433,949.41
ATATURK,ATATURK-T,4,2.6,521916.352,4174841.473,949.298
ATATURK,ATATURK-T,4,2.7,521916.443,4174841.512,949.185
ATATURK,ATATURK-T,4,2.8,521916.535,4174841.552,949.073
ATATURK,ATATURK-T,4,2.9,521916.627,4174841.591,948.96
ATATURK,ATATURK-T,4,3.0,521916.719,4174841.631,948.847
ATATURK,ATATURK-T,4,3.1,521916.811,4174841.67,948.735
ATATURK,ATATURK-T,4,3.2,521916.903,4174841.71,948.65
ATATURK,ATATURK-T,4,3.3,521916.995,4174841.749,948.65
ATATURK,ATATURK-T,4,3.4,521917.087,4174841.788,948.65
ATATURK,ATATURK-T,4,3.5,521917.179,4174841.827,948.65
ATATURK,ATATURK-T,4,3.6,521917.271,4174841.866,948.65
ATATURK,ATATURK-T,4,3.7,521917.363,4174841.905,948.65
ATATURK,ATATURK-T,4,3.8,521917.455,4174841.944,948.65
ATATURK,ATATURK-T,4,3.9,521917.547,4174841.983,948.65
ATATURK,ATATURK-T,4,4.0,521917.639,4174842.022,948.65
ATATURK,ATATURK-T,4,4.1,521917.731,4174842.061,948.65
ATATURK,ATATURK-T,4,4.2,521917.823,4174842.1,948.65
ATATURK,ATATURK-T,4,4.3,521917.915,4174842.139,948.65
ATATURK,ATATURK-T,4,4.4,521918.008,4174842.178,948.65
ATATURK,ATATURK-T,4,4.5,521918.1,4174842.217,948.65
ATATURK,ATATURK-T,4,4.6,521918.192,4174842.256,948.65
ATATURK,ATATURK-T,4,4.7,521918.284,4174842.295,948.65
ATATURK,ATATURK-T,4,4.8,521918.376,4174842.334,948.65
ATATURK,ATATURK-T,4,4.9,521918.468,4174842.374,948.65
ATATURK,ATATURK-T,4,5.0,521918.56,4174842.413,948.65
ATATURK,ATATURK-T,4,5.1,521918.652,4174842.452,948.65
ATATURK,ATATURK-T,4,5.2,521918.744,4174842.491,948.65
ATATURK,ATATURK-T,4,5.3,521918.836,4174842.53,948.65
ATATURK,ATATURK-T,4,5.4,521918.928,4174842.569,948.65
ATATURK,ATATURK-T,4,5.5,521919.02,4174842.608,948.65
ATATURK,ATATURK-T,4,5.6,521919.112,4174842.647,948.65
ATATURK,ATATURK-T,4,5.7,521919.204,4174842.686,948.65
ATATURK,ATATURK-T,4,5.8,521919.296,4174842.725,948.65
ATATURK,ATATURK-T,4,5.9,521919.388,4174842.764,948.65
ATATURK,ATATURK-T,4,6.0,521919.48,4174842.803,948.65
ATATURK,ATATURK-T,4,6.1,521919.573,4174842.842,948.65
ATATURK,ATATURK-T,4,6.2,521919.665,4174842.881,948.65
ATATURK,ATATURK-T,4,6.3,521919.757,4174842.92,948.65
ATATURK,ATATURK-T,4,6.4,521919.849,4174842.959,948.65
ATATURK,ATATURK-T,4,6.5,521919.941,4174842.998,948.65
ATATURK,ATATURK-T,4,6.6,521920.033,4174843.037,948.65
ATATURK,ATATURK-T,4,6.7,521920.125,4174843.076,948.65
ATATURK,ATATURK-T,4,6.8,521920.217,4174843.115,948.65
ATATURK,ATATURK-T,4,6.9,521920.309,4174843.155,948.65
ATATURK,ATATURK-T,4,7.0,521920.401,4174843.194,948.65
ATATURK,ATATURK-T,4,7.1,521920.493,4174843.233,948.65
ATATURK,ATATURK-T,4,7.2,521920.585,4174843.272,948.65
ATATURK,ATATURK-T,4,7.3,521920.677,4174843.311,948.65
ATATURK,ATATURK-T,4,7.4,521920.769,4174843.35,948.65
ATATURK,ATATURK-T,4,7.5,521920.861,4174843.389,948.65
ATATURK,ATATURK-T,4,7.6,521920.953,4174843.428,948.65
ATATURK,ATATURK-T,4,7.7,521921.045,4174843.467,948.65
ATATURK,ATATURK-T,4,7.8,521921.138,4174843.506,948.65
ATATURK,ATATURK-T,4,7.9,521921.23,4174843.545,948.65
ATATURK,ATATURK-T,4,8.0,521921.322,4174843.584,948.65
ATATURK,ATATURK-T,4,8.1,521921.414,4174843.623,948.65
ATATURK,ATATURK-T,4,8.2,521921.506,4174843.662,948.65
ATATURK,ATATURK-T,4,8.3,521921.598,4174843.701,948.65
ATATURK,ATATURK-T,4,8.4,521921.69,4174843.74,948.65
ATATURK,ATATURK-T,4,8.5,521921.782,4174843.779,948.65
ATATURK,ATATURK-T,4,8.6,521921.874,4174843.818,948.65
ATATURK,ATATURK-T,4,8.7,521921.966,4174843.857,948.65
ATATURK,ATATURK-T,4,8.8,521922.058,4174843.896,948.65
ATATURK,ATATURK-T,4,8.9,521922.15,4174843.936,948.686
ATATURK,ATATURK-T,4,9.0,521922.242,4174843.975,948.741
ATATURK,ATATURK-T,4,9.1,521922.334,4174844.014,948.796
ATATURK,ATATURK-T,4,9.2,521922.426,4174844.053,948.85
ATATURK,ATATURK-T,4,9.3,521922.518,4174844.092,948.905
ATATURK,ATATURK-T,4,9.4,521922.611,4174844.131,948.96
ATATURK,ATATURK-T,4,9.5,521922.703,4174844.17,949.015
ATATURK,ATATURK-T,4,9.6,521922.795,4174844.209,949.07
ATATURK,ATATURK-T,4,9.7,521922.887,4174844.248,949.125
ATATURK,ATATURK-T,4,9.8,521922.979,4174844.287,949.18
ATATURK,ATATURK-T,4,9.9,521923.071,4174844.326,949.234
ATATURK,ATATURK-T,4,10.0,521923.163,4174844.365,949.289
ATATURK,ATATURK-T,4,10.1,521923.255,4174844.404,949.344
ATATURK,ATATURK-T,4,10.2,521923.347,4174844.443,949.399
ATATURK,ATATURK-T,4,10.3,521923.439,4174844.482,949.454
ATATURK,ATATURK-T,4,10.4,521923.531,4174844.521,949.509
ATATURK,ATATURK-T,4,10.5,521923.623,4174844.56,949.564
ATATURK,ATATURK-T,4,10.6,521923.715,4174844.599,949.618
ATATURK,ATATURK-T,4,10.7,521923.807,4174844.638,949.673
ATATURK,ATATURK-T,4,10.8,521923.9,4174844.677,949.728
ATATURK,ATATURK-T,4,10.9,521923.992,4174844.716,949.783
ATATURK,ATATURK-T,4,11.0,521924.084,4174844.755,949.838
ATATURK,ATATURK-T,4,11.1,521924.176,4174844.794,949.893
ATATURK,ATATURK-T,4,11.2,521924.268,4174844.833,949.947
ATATURK,ATATURK-T,4,11.3,521924.36,4174844.872,950.002
ATATURK,ATATURK-T,4,11.4,521924.452,4174844.911,950.057
ATATURK,ATATURK-T,4,11.5,521924.544,4174844.95,950.112
ATATURK,ATATURK-T,4,11.6,521924.636,4174844.989,950.167
ATATURK,ATATURK-T,4,11.7,521924.728,4174845.028,950.222
ATATURK,ATATURK-T,4,11.8,521924.82,4174845.067,950.277
ATATURK,ATATURK-T,4,11.9,521924.912,4174845.106,950.331
ATATURK,ATATURK-T,4,12.0,521925.004,4174845.146,950.386
ATATURK,ATATURK-T,4,12.1,521925.096,4174845.185,950.441
ATATURK,ATATURK-T,4,12.2,521925.188,4174845.224,950.496
ATATURK,ATATURK-T,4,12.3,521925.281,4174845.263,950.551
ATATURK,ATATURK-T,4,12.4,521925.373,4174845.302,950.606
ATATURK,ATATURK-T,4,12.5,521925.465,4174845.341,950.661
ATATURK,ATATURK-T,4,12.6,521925.557,4174845.38,950.715
ATATURK,ATATURK-T,4,12.7,521925.649,4174845.419,950.77
ATATURK,ATATURK-T,4,12.8,521925.741,4174845.458,950.825
ATATURK,ATATURK-T,4,12.9,521925.833,4174845.497,950.88
ATATURK,ATATURK-T,4,13.0,521925.925,4174845.536,950.935
ATATURK,ATATURK-T,4,13.1,521926.017,4174845.575,950.99
ATATURK,ATATURK-T,4,13.2,521926.109,4174845.614,951.045
ATATURK,ATATURK-T,4,13.3,521926.201,4174845.653,951.099
ATATURK,ATATURK-T,4,13.4,521926.293,4174845.692,951.154
ATATURK,ATATURK-T,4,13.5,521926.385,4174845.731,951.209
ATATURK,ATATURK-T,4,13.6,521926.477,4174845.77,951.264
ATATURK,ATATURK-T,4,13.7,521926.569,4174845.809,951.319
ATATURK,ATATURK-T,4,13.8,521926.662,4174845.848,951.374
ATATURK,ATATURK-T,4,13.9,521926.754,4174845.887,951.428
ATATURK,ATATURK-T,4,14.0,521926.846,4174845.926,951.483
ATATURK,ATATURK-T,4,14.1,521926.938,4174845.965,951.538
ATATURK,ATATURK-T,4,14.2,521927.03,4174846.004,951.593
ATATURK,ATATURK-T,4,14.3,521927.122,4174846.043,951.648
ATATURK,ATATURK-T,4,14.4,521927.214,4174846.082,951.703
ATATURK,ATATURK-T,4,14.5,521927.306,4174846.121,951.758
ATATURK,ATATURK-T,4,14.6,521927.398,4174846.16,951.812
ATATURK,ATATURK-T,4,14.7,521927.49,4174846.199,951.867
ATATURK,ATATURK-T,4,14.8,521927.582,4174846.238,951.922
ATATURK,ATATURK-T,4,14.9,521927.674,4174846.277,951.977
ATATURK,ATATURK-T,4,15.0,521927.766,4174846.316,952.032
ATATURK,ATATURK-T,4,15.1,521927.858,4174846.355,952.087
ATATURK,ATATURK-T,4,15.2,521927.951,4174846.395,952.142
ATATURK,ATATURK-T,4,15.3,521928.043,4174846.434,952.196
ATATURK,ATATURK-T,4,15.4,521928.135,4174846.473,952.251
ATATURK,ATATURK-T,4,15.5,521928.227,4174846.512,952.306
ATATURK,ATATURK-T,4,15.6,521928.319,4174846.551,952.361
ATATURK,ATATURK-T,4,15.7,521928.411,4174846.59,952.416
ATATURK,ATATURK-T,4,15.8,521928.503,4174846.629,952.471
ATATURK,ATATURK-T,4,15.9,521928.595,4174846.668,952.526
ATATURK,ATATURK-T,4,16.0,521928.687,4174846.707,952.58
ATATURK,ATATURK-T,4,16.1,521928.779,4174846.746,952.635
ATATURK,ATATURK-T,4,16.2,521928.871,4174846.785,952.69
ATATURK,ATATURK-T,4,16.3,521928.963,4174846.824,952.745
ATATURK,ATATURK-T,4,16.4,521929.055,4174846.863,952.8
ATATURK,ATATURK-T,4,16.5,521929.147,4174846.902,952.855
ATATURK,ATATURK-T,5,-16.7,521885.061,4174896.552,949.259
