catalog_row,A,B,C,D,E,F,pathname,selected
3992,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q10,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q10/,False
3993,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q100,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q100/,False
3994,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q1000/,False
3995,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q2,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q2/,False
3996,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q25,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q25/,False
3997,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q5,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q5/,False
3998,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q50,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q50/,False
3999,BUR-BUR-YES-BAHCELIEVLER,YARISLI,DEBI,02May2025,5Minute,Q500,/BUR-BUR-YES-BAHCELIEVLER/YARISLI/DEBI/02May2025/5Minute/Q500/,False
4000,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q10/,False
4001,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q100/,False
4002,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
4003,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q2/,False
4004,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q25/,False
4005,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q5/,False
4006,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q50/,False
4007,BUR-BUR-YES-BASKUYU,YARISLI,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BASKUYU/YARISLI/DEBI/01May2025/30Minute/Q500/,False
4008,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q10/,False
4009,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q100/,False
4010,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q1000/,False
4011,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q2/,False
4012,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q25/,False
4013,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q5/,False
4014,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q50/,False
4015,BUR-BUR-YES-BAYINDIR1,AKGOL,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BAYINDIR1/AKGOL/DEBI/01May2025/30Minute/Q500/,False
4016,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q10,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q10/,False
4017,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q100,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q100/,False
4018,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q1000/,False
4019,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q2,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q2/,False
4020,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q25,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q25/,False
4021,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q5,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q5/,False
4022,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q50,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q50/,False
4023,BUR-BUR-YES-BAYINDIR2,AKGOL,DEBI,02May2025,5Minute,Q500,/BUR-BUR-YES-BAYINDIR2/AKGOL/DEBI/02May2025/5Minute/Q500/,False
4024,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q10/,False
4025,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q100/,False
4026,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
4027,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q2/,False
4028,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q25/,False
4029,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q5/,False
4030,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q50/,False
4031,BUR-BUR-YES-BAYIRBASI,YARISLI,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BAYIRBASI/YARISLI/DEBI/01May2025/30Minute/Q500/,False
4032,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q10/,False
4033,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q100/,False
4034,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
4035,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q2/,False
4036,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q25/,False
4037,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q5/,False
4038,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q50/,False
4039,BUR-BUR-YES-BEDIRLI1,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BEDIRLI1/BURDUR/DEBI/01May2025/30Minute/Q500/,False
4040,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q10/,False
4041,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q100/,False
4042,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
4043,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q2/,False
4044,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q25/,False
4045,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q5/,False
4046,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q50/,False
4047,BUR-BUR-YES-BEDIRLI2,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BEDIRLI2/BURDUR/DEBI/01May2025/30Minute/Q500/,False
4048,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q10/,False
4049,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q100/,False
4050,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q1000/,False
4051,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q2/,False
4052,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q25/,False
4053,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q5/,False
4054,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q50/,False
4055,BUR-BUR-YES-BEYKOY,AKGOL,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BEYKOY/AKGOL/DEBI/01May2025/30Minute/Q500/,False
4056,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q10/,False
4057,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q100/,False
4058,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q1000/,False
4059,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q2/,False
4060,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q25/,False
4061,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q5/,False
4062,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q50/,False
4063,BUR-BUR-YES-BUYUKYAKA,AKGOL,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-BUYUKYAKA/AKGOL/DEBI/01May2025/30Minute/Q500/,False
4064,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q10,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q10/,False
4065,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q100,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q100/,False
4066,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q1000/,False
4067,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q2,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q2/,False
4068,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q25,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q25/,False
4069,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q5,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q5/,False
4070,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q50,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q50/,False
4071,BUR-BUR-YES-BUYUKYAKA2,AKGOL,DEBI,02May2025,5Minute,Q500,/BUR-BUR-YES-BUYUKYAKA2/AKGOL/DEBI/02May2025/5Minute/Q500/,False
4072,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q10/,False
4073,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q100/,False
4074,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
4075,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q2/,False
4076,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q25/,False
4077,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q5/,False
4078,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q50/,False
4079,BUR-BUR-YES-CALTEPE1,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CALTEPE1/BURDUR/DEBI/01May2025/30Minute/Q500/,False
4080,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q10/,False
4081,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q100/,False
4082,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
4083,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q2/,False
4084,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q25/,False
4085,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q5/,False
4086,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q50/,False
4087,BUR-BUR-YES-CALTEPE2,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CALTEPE2/BURDUR/DEBI/01May2025/30Minute/Q500/,False
4088,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q10/,False
4089,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q100/,False
4090,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
4091,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q2/,False
4092,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q25/,False
4093,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q5/,False
4094,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q50/,False
4095,BUR-BUR-YES-CALTEPE-T,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CALTEPE-T/BURDUR/DEBI/01May2025/30Minute/Q500/,False
4096,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q10/,False
4097,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q100/,False
4098,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q1000/,False
4099,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q2/,False
4100,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q25/,False
4101,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q5/,False
4102,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q50/,False
4103,BUR-BUR-YES-CARDAK,AKGOL,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CARDAK/AKGOL/DEBI/01May2025/30Minute/Q500/,False
4104,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q10/,False
4105,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q100/,False
4106,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
4107,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q2/,False
4108,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q25/,False
4109,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q5/,False
4110,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q50/,False
4111,BUR-BUR-YES-CELTEK,YARISLI,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CELTEK/YARISLI/DEBI/01May2025/30Minute/Q500/,False
4112,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q10/,False
4113,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q100/,False
4114,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
4115,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q2/,False
4116,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q25/,False
4117,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q5/,False
4118,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q50/,False
4119,BUR-BUR-YES-CUVALLI1,YARISLI,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CUVALLI1/YARISLI/DEBI/01May2025/30Minute/Q500/,False
4120,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q10/,False
4121,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q100/,False
4122,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q1000/,False
4123,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q2/,False
4124,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q25/,False
4125,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q5/,False
4126,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q50/,False
4127,BUR-BUR-YES-CUVALLI2,YARISLI,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-CUVALLI2/YARISLI/DEBI/01May2025/30Minute/Q500/,False
4128,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q10/,False
4129,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q100,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q100/,False
4130,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q1000/,False
4131,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q2,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q2/,False
4132,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q25,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q25/,False
4133,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q5,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q5/,False
4134,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q50,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q50/,False
4135,BUR-BUR-YES-DEGIRMEN,SALDA,DEBI,01May2025,30Minute,Q500,/BUR-BUR-YES-DEGIRMEN/SALDA/DEBI/01May2025/30Minute/Q500/,False
4136,BUR-BUR-YES-DEREKOY1,AKGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-YES-DEREKOY1/AKGOL/DEBI/01May2025/30Minute/Q10/,False
