segment,sn,chainage,easting,northing,bed_elevation,bed_width,side_slope,section_type,deflection_angle_deg,dx,q_used,lateral_inflow,y_forward,area_forward,perimeter_forward,radius_forward,velocity_forward,ws_forward,eg_forward,sf_forward,froude_forward,specific_force_forward,error_forward,done_forward,iterations_forward,local_loss_forward,fallback_forward,y_backward,area_backward,perimeter_backward,radius_backward,velocity_backward,ws_backward,eg_backward,sf_backward,froude_backward,specific_force_backward,error_backward,done_backward,iterations_backward,local_loss_backward,fallback_backward,y_final,ws_final,eg_final,sf_final,froude_final,specific_force_final,regime,spill_crest_left,spill_crest_right,spill_left,spill_right,spill_extra,spill_total,cumulative_spill,cumulative_lateral_inflow,q_after_row
drain,32,30.951587232206947,616071.341,3096586.287,627.7,4.031,0.0,Normal,6.044558631401742e-09,0.9998824930384451,251.56502384097143,0.0,10.26512444857213,41.37871665219426,24.56124889714426,1.6847154973868355,6.079575303301033,637.9651244485722,639.8489794877418,0.0041485236905954275,0.6058381658256231,368.28184573770466,0.0009371564200364446,True,54,0.11133662650611335,False,35.70403393972143,143.92296081101705,75.43906787944286,1.9078040709757502,1.7479144566188953,663.4040339397214,663.5597528463298,0.00029052120615500243,0.09339573136050387,2614.1381909375527,-0.0009690045839079175,True,38,0.007088264116842601,False,35.70403393972143,663.4040339397214,663.5597528463298,0.00029052120615500243,0.09339573136050387,2614.1381909375527,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,33,31.951469725294643,616070.918,3096585.381,627.32,4.135,0.0,Normal,14.763935966102053,0.9998824930876964,251.56502384097143,0.0,10.775369889748847,44.55615449411148,25.685739779497695,1.7346650272333646,5.64602189522927,638.0953698897489,639.7201182710643,0.0034412281787612703,0.5491512300053653,384.83960255331704,0.0009795973644486367,True,49,0.12408718930246007,False,36.08655587376628,149.21790853802355,76.30811174753256,1.955465875393628,1.6858902949766776,663.4065558737664,663.5514195886847,0.00026152155141752706,0.08960290489694756,2735.6127180382737,-0.000959209922257287,True,38,0.0020345906461598715,False,36.08655587376628,663.4065558737664,663.5514195886847,0.00026152155141752706,0.08960290489694756,2735.6127180382737,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,34,32.93927537425728,616070.742,3096584.409,626.94,4.129,0.0,Normal,5.214176362898797,0.9878056489626346,251.56502384097143,0.0,11.222896999863167,46.33934171243501,26.57479399972633,1.7437328662985012,5.428756959951911,638.1628969998633,639.6650072001806,0.0031594395134807397,0.5173844917690786,399.2444252645398,0.0009399871582900232,True,47,0.05091099530860711,False,36.46589151695749,150.56766607351747,77.06078303391499,1.9538818598203394,1.6707772020464216,663.4058915169576,663.5481696239341,0.0002571314496291726,0.08833658769387596,2788.137053500791,-0.0009009876088157398,True,38,0.0037551592706008058,False,36.46589151695749,663.4058915169576,663.5481696239341,0.0002571314496291726,0.08833658769387596,2788.137053500791,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,35,33.939155366866174,616070.654,3096583.413,626.56,3.776,0.0,Normal,4.648102562896838,0.9998799926088964,251.56502384097143,0.0,11.28165661165062,42.599535365592736,26.33931322330124,1.6173366026835805,5.905346658878309,637.8416566116506,639.6190836841034,0.004133069973875535,0.5613380154150914,391.7317997706774,0.0009765728128741102,True,37,0.04130112609826928,False,36.81631597760687,139.01840913144352,77.40863195521374,1.7959031908983396,1.8095806549125,663.3763159776069,663.5432161889541,0.00033751611362878563,0.095218925596644,2605.4772423741265,-0.0008962648737451673,True,38,0.0029970688321704166,False,36.81631597760687,663.3763159776069,663.5432161889541,0.00033751611362878563,0.095218925596644,2605.4772423741265,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,36,34.93917986656594,616070.647,3096582.413,626.18,3.446,0.0,Normal,0.057293350146665034,1.0000244996997623,251.56502384097143,0.0,11.253321916381864,38.77894732385191,25.95264383276373,1.4942195320730947,6.487154531042167,637.4333219163818,639.5782339403177,0.005542918071983188,0.6174181163022048,384.55084968786826,-0.0009416792408956098,True,33,0.03695331047433139,False,37.16224773618168,128.06110569888207,77.77049547236336,1.6466541060470683,1.9644139605704458,663.3422477361817,663.5389308252991,0.0004465245758788399,0.10288392428444686,2429.894175404903,-0.0009117342589206601,True,38,0.0027181710190876075,False,37.16224773618168,663.3422477361817,663.5389308252991,0.0004465245758788399,0.10288392428444686,2429.894175404903,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,37,35.93919786640425,616070.641,3096581.413,625.8,3.2,0.0,Normal,6.6698646605800604e-09,1.0000179998383132,251.56502384097143,0.0,11.249411034560424,35.998115310593356,25.698822069120848,1.4007690785893225,6.988283182896025,637.0494110345604,639.5385089878911,0.007010808649430876,0.6652288856710447,381.68446808590113,-0.0009706168838192752,True,15,0.03441859296715246,False,37.51093368217559,120.03498778296189,78.22186736435118,1.5345451576072526,2.095764147498662,663.3109336821756,663.534798481459,0.0005583344609530534,0.10925189174874031,2305.0554500277626,-0.000979878515636301,True,38,0.0013458861964722774,False,37.51093368217559,663.3109336821756,663.534798481459,0.0005583344609530534,0.10925189174874031,2305.0554500277626,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,38,36.93921586624187,616070.635,3096580.413,625.42,3.2,0.0,Normal,6.6698646605800604e-09,1.0000179998376169,251.56502384097143,0.0,11.773421492951723,37.674948777445515,26.746842985903445,1.4085755390758294,6.677249259900079,637.1934214929516,639.46588110961,0.00635337035589322,0.6213148572416627,393.0111251539471,0.0009541674725142002,True,53,0.0649915010293708,False,37.89254160519466,121.2561331366229,78.98508321038932,1.5351776336506215,2.074658141683651,663.3125416051946,663.5319201171648,0.0005468448103425952,0.10760567421269705,2350.5535149917855,-0.0009782656861716532,True,38,0.0013264336300187792,False,37.89254160519466,663.3125416051946,663.5319201171648,0.0005468448103425952,0.10760567421269705,2350.5535149917855,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,39,37.93923386608018,616070.629,3096579.413,625.04,3.2,0.0,Normal,0.057293350146665034,1.0000179998383132,251.56502384097143,0.0,12.273105480548683,39.273937537755785,27.746210961097365,1.4154702994517454,6.405393490253703,637.3131054805486,639.4042912993552,0.005808622215515506,0.5837596555843511,405.26479147397686,0.0009095704490391654,True,51,0.0545991340630486,False,38.27404723730185,122.47695115936592,79.7480944746037,1.535797839011307,2.05397849521611,663.3140472373018,663.5290741312269,0.0005357089471678158,0.10600081254460719,2396.515983847568,-0.0009767782371454814,True,38,0.0012873027528453127,False,38.27404723730185,663.3140472373018,663.5290741312269,0.0005357089471678158,0.10600081254460719,2396.515983847568,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,40,38.93925836577994,616070.622,3096578.413,624.66,3.2,0.0,Normal,0.057293356816558116,1.0000244996997623,251.56502384097143,0.0,12.75489502082378,40.815664066636096,28.709790041647558,1.4216636209260771,6.163443119050168,637.4148950208238,639.3510841687222,0.005346876695871196,0.5509985353157045,418.3534468477524,0.0009305581595526746,True,49,0.046698686364585504,False,38.65547539983951,123.69752127948644,80.51095079967902,1.536406166501012,2.033711114328449,663.3154753998394,663.5262797268804,0.0005249117810946195,0.10443576420134885,2442.9451908800625,-0.0009754087768669706,True,38,0.0012296472725115489,False,38.65547539983951,663.3154753998394,663.5262797268804,0.0005249117810946195,0.10443576420134885,2442.9451908800625,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,41,39.93927636561756,616070.616,3096577.413,624.28,3.2,0.0,Normal,6.6698646605800604e-09,1.0000179998376169,251.56502384097143,0.0,13.22315618782355,42.31409980103536,29.6463123756471,1.427297239025053,5.945181984819538,637.5031561878235,639.3046438959083,0.0049487280685973955,0.5219910846949096,432.21963664859504,0.0008819458064408536,True,48,0.040410431965622565,False,39.036849483245184,124.9179183463846,81.27369896649037,1.5370029903264153,2.0138425869650454,663.3168494832452,663.5235549860522,0.0005144390681785454,0.10290906608542212,2489.8434303668596,-0.0009740382213294652,True,38,0.0011939081780218915,False,39.036849483245184,663.3168494832452,663.5235549860522,0.0005144390681785454,0.10290906608542212,2489.8434303668596,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,42,40.93929436545587,616070.61,3096576.413,623.9,3.2,0.0,Normal,6.6698646605800604e-09,1.0000179998383132,251.56502384097143,0.0,13.680257022957106,43.776822473462744,30.56051404591421,1.432463551093817,5.746534573025913,637.5802570229571,639.2633691329969,0.0046013272916445545,0.49604878673539715,446.8016916309683,0.0009869698479860745,True,46,0.035512679433491984,False,39.41815186286605,126.13808596117136,82.0363037257321,1.5375886069036284,1.994362146246692,663.318151862866,663.520877671754,0.0005042783927789552,0.10141948236965254,2537.2080050704667,-0.00097266748207403,True,38,0.0011788511949605638,False,39.41815186286605,663.318151862866,663.520877671754,0.0005042783927789552,0.10141948236965254,2537.2080050704667,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,43,41.93931236529349,616070.604,3096575.413,623.52,3.2,0.0,Normal,0.05729336348633751,1.0000179998376169,251.56502384097143,0.0,14.128172765239714,45.21015284876709,31.456345530479428,1.4372347482310364,5.564348005689872,637.6481727652397,639.2262547595528,0.004295108517327664,0.4726468650189887,462.05908143671127,0.0009963221646103193,True,45,0.03166975330784881,False,39.79936596413407,127.35797108522902,82.79873192826814,1.5381633041864016,1.9752593551653082,663.319365964134,663.5182267959468,0.0004944178911617914,0.0999658232616673,2585.0362739713282,-0.0009714047620263955,True,38,0.0011454452601606098,False,39.79936596413407,663.319365964134,663.5182267959468,0.0004944178911617914,0.0999658232616673,2585.0362739713282,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,44,42.93933686499407,616070.597,3096574.413,623.14,3.2,0.0,Normal,0.05729336348633751,1.0000244997005794,251.56502384097143,0.0,14.56877264337616,46.62007245880372,32.337545286752324,1.441670109632672,5.396066770665561,637.7087726433762,639.1928468836147,0.004022684348242037,0.4513685841774661,477.9739153633509,0.0008958620156818142,True,45,0.028353015597901394,False,40.18051432469728,128.5776458390313,83.56102864939456,1.5387274177597492,1.956522241478198,663.3205143246972,663.5156203023424,0.0004848452816444292,0.0985468030190428,2633.330504825011,-0.0009702439467673685,True,38,0.0010947246636049315,False,40.18051432469728,663.3205143246972,663.5156203023424,0.0004848452816444292,0.0985468030190428,2633.330504825011,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,45,43.939354864831685,616070.591,3096573.413,622.76,3.2,0.0,Normal,6.6698646605800604e-09,1.0000179998376169,251.56502384097143,0.0,15.003226577043637,48.01032504653964,33.20645315408728,1.4458131021629512,5.23981088645229,637.7632265770436,639.1625954927308,0.0037785995547409915,0.4319055404416069,494.52320535971126,0.000939081339652148,True,44,0.02541159738189711,False,40.561618232535594,129.79717834411392,84.32323646507119,1.5392812679560655,1.9381393883157514,663.3216182325356,663.513075127976,0.00047554894339888295,0.09716119943475793,2682.0929274325226,-0.0009690209443533604,True,38,0.001083736635774225,False,40.561618232535594,663.3216182325356,663.513075127976,0.00047554894339888295,0.09716119943475793,2682.0929274325226,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,46,44.93937286467,616070.585,3096572.413,622.38,3.2,0.0,Normal,0.06161733439597583,1.0000179998383132,251.56502384097143,0.0,15.432105757853423,49.38273842513095,34.064211515706845,1.4496956256380926,5.094189424557096,637.8121057578534,639.1347747636265,0.003558745464686682,0.4140263584329609,511.6738560647641,0.000998308614157395,True,43,0.02315368194493097,False,40.942641348620555,131.01645231558578,85.08528269724111,1.5398250809341671,1.9201025473885858,663.3226413486206,663.5105513278503,0.00046651919055007164,0.09580804792848946,2731.3184066295985,0.000907894973238399,True,79,3.481136510374237,False,40.942641348620555,663.3226413486206,663.5105513278503,0.00046651919055007164,0.09580804792848946,2731.3184066295985,Subcritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
drain,47,45.36338347785956,616070.582,3096571.989,622.0,3.2,0.0,Normal,0.0,0.4240106131895587,251.56502384097143,0.0,15.858862653903811,50.748360492492196,34.91772530780762,1.4533696008297778,4.957106424712744,637.8588626539038,639.1113042495168,0.0033584398503662414,0.39742732197093694,529.5243546605441,0.000935811068188741,True,43,0.021068223048027513,False,3.0,9.600000000000001,9.2,1.0434782608695654,26.20468998343452,625.0,659.9992750829722,0.14598089750786486,4.8304088911100225,686.3860815930652,0.0,True,0,0.0,False,3.0,625.0,659.9992750829722,0.14598089750786486,4.8304088911100225,686.3860815930652,Supercritical,,,0.0,0.0,0.0,0.0,0.0,251.56502384097143,251.56502384097143
